name,menus.name,state,ingredients,latitude,longitude,address,city,menus.amountMax
La Hacienda Taqueria,Mexican Pizza,California,"['flour', 'tortilla', 'cheese', 'sauce', 'ground', 'beef']",38.10831932,-122.5745429,1401 Grant Ave,Novato,3.75
Lia's,Greek Pizza,Maryland,"['meatballs', 'lamb', 'sausage', 'feta', 'onion', 'cucumber']",38.961927,-77.088031,4435 Willard Ave,Chevy Chase,8.95
Lia's,Pepper Bacon Pizza,Maryland,"['wildflower', 'honey', 'mozzarella', 'pecorino']",38.961927,-77.088031,4435 Willard Ave,Chevy Chase,14.95
Lia's,Prosciutto Pizza,Maryland,"['buffalo', 'mozzarella', 'asparagus', 'tomato', 'sauce']",38.961927,-77.088031,4435 Willard Ave,Chevy Chase,13.95
Chester's Kitchen & Bar,Chesters Lavash Pizza,Minnesota,"['lavash', 'brush', 'basil', 'pesto', 'oven', 'roast', 'tomato', 'milk', 'mozzarella', 'basil']",44.022108,-92.463289,111 S Broadway,Rochester,10.25
Giovanni's Pizza and Pasta,Chicken Stuffed Pizza,New Jersey,['sauce'],40.62511812,-74.77101437,431 E Us Hwy 22 Bishop's Plz,Whitehouse Station,13.5
Giovanni's Pizza and Pasta,Large Sicilian Cheese Pizza,New Jersey,"['cheese', 'pizza']",40.62511812,-74.77101437,431 E Us Hwy 22 Bishop's Plz,Whitehouse Station,14.75
Valentino Pizza I,Bacon Cheese Burger Pizza,Pennsylvania,"['beef', 'chunk', 'bacon', 'rich', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,11.4
Valentino Pizza I,Buffalo Chicken Pizza,Pennsylvania,"['marinated', 'chicken', 'breast', 'cheese', 'bleu', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
Valentino Pizza I,Chicken Cordon Bleu Pizza,Pennsylvania,"['tender', 'chunk', 'chicken', 'breast', 'import', 'ham', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
Valentino Pizza I,Chicken Special Pizza,Pennsylvania,"['tender', 'chunk', 'chicken', 'breast', 'bacon', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
Valentino Pizza I,Grilled Chicken Pizza,Pennsylvania,"['marinated', 'chicken', 'breast', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
Valentino Pizza I,Hawaiian Pizza,Pennsylvania,"['oven', 'pineapple', 'ham', 'bacon', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
Valentino Pizza I,Meat Lover Pizza,Pennsylvania,"['pepperoni', 'sausage', 'bacon', 'beef', 'import', 'ham', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,11.4
Valentino Pizza I,Philly Traditional Steak Pizza,Pennsylvania,"['thin', 'steak', 'smother', 'rich', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
Valentino Pizza I,Pizza Skins,Pennsylvania,"['sour', 'cream', 'sauce', 'mozzarella', 'cheese']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,3.95
Valentino Pizza I,Supreme Pizza,Pennsylvania,"['pepperoni', 'sausage', 'mushroom', 'onion', 'pepper', 'olive', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
Valentino Pizza I,Vegetable Pizza,Pennsylvania,"['tomato', 'mushroom', 'onion', 'pepper', 'olive', 'broccoli', 'spinach', 'cheese', 'sauce']",40.015196,-75.064006,5536 Torresdale Ave,Philadelphia,7.7
"Francesca's Pizza, Pasta and Grill",2 Large Pizzas,New Jersey,"['coupon', 'combine', 'offer']",39.97274886,-74.86997296,127 Ark Rd,Mount Laurel,17.99
"Francesca's Pizza, Pasta and Grill",All Meats Pizza,New Jersey,"['pepperoni', 'sausage', 'meatball', 'bacon', 'ham']",39.97274886,-74.86997296,127 Ark Rd,Mount Laurel,19.0
"Francesca's Pizza, Pasta and Grill",Sicilian Pizza,New Jersey,"['coupon', 'combine', 'offer']",39.97274886,-74.86997296,127 Ark Rd,Mount Laurel,13.5
"Francesca's Pizza, Pasta and Grill",Spicy Shrimp Bruschetta Pizza,New Jersey,"['thin', 'crust', 'sicilian']",39.97274886,-74.86997296,127 Ark Rd,Mount Laurel,21.99
"Francesca's Pizza, Pasta and Grill",Tuscan Chicken Pizza,New Jersey,"['olive', 'puree', 'chicken', 'pepper', 'mozzarella']",39.97274886,-74.86997296,127 Ark Rd,Mount Laurel,19.0
Big Blue Bagel,Pizza Bagel,Alabama,"['open', 'faced', 'bagel', 'pizza', 'sauce', 'mozzarella', 'parmesan']",32.607067,-85.481735,120 N College St,Auburn,3.95
Giovanni's Pizza,Thin Crust Four Season Pizza,Kentucky,"['tomato', 'mushroom', 'olive', 'ham', 'artichoke']",38.48406672,-82.648404,715 Greenup Ave,Ashland,19.5
Giovanni's Pizza,Thin Crust Hawaiian Pizza,Kentucky,"['pineapple', 'bacon', 'bbq', 'sauce']",38.48406672,-82.648404,715 Greenup Ave,Ashland,11.05
Giovanni's Pizza,Thin Crust Veggie Pizza,Kentucky,"['mushroom', 'pepper', 'tomato', 'spinach', 'onion']",38.48406672,-82.648404,715 Greenup Ave,Ashland,13.8
Gino's Pizza of Babylon,Baked Ziti Pizza,New York,"['deep', 'dish']",40.70027,-73.32266,258 Deer Park Ave,Babylon,23.95
Gino's Pizza of Babylon,Bbq Chicken and Bacon Pizza,New York,"['deep', 'dish']",40.70027,-73.32266,258 Deer Park Ave,Babylon,23.95
Gino's Pizza of Babylon,Brooklyn Style Pizza,New York,"['thin', 'crust', 'sicilian', 'mozzarella', 'sauce', 'garnish', 'oregano', 'romano']",40.70027,-73.32266,258 Deer Park Ave,Babylon,20.5
Gino's Pizza of Babylon,Buffalo Chicken Pizza,New York,"['bleu', 'cheese', 'deep', 'dish']",40.70027,-73.32266,258 Deer Park Ave,Babylon,23.95
Gino's Pizza of Babylon,Chicken Marsala Pizza,New York,"['deep', 'dish']",40.70027,-73.32266,258 Deer Park Ave,Babylon,23.95
Gino's Pizza of Babylon,Chicken Pizzaiola,New York,"['chicken', 'mushrooms', 'peppers', 'onion', 'garlic', 'tomato', 'sauce']",40.70027,-73.32266,258 Deer Park Ave,Babylon,15.5
Gino's Pizza of Babylon,Chicken Pizzaiola (lunch Portion),New York,"['chicken', 'mushroom', 'pepper', 'onion', 'garlic', 'tomato', 'sauce']",40.70027,-73.32266,258 Deer Park Ave,Babylon,8.99
Gino's Pizza of Babylon,Deep Dish White Pizza,New York,"['deep', 'dish', 'pie', 'sauce', 'sauce', 'available', 'request']",40.70027,-73.32266,258 Deer Park Ave,Babylon,23.95
Gino's Pizza of Babylon,Meat Lovers Pizza (deep Dish),New York,"['deep', 'dish', 'pizza', 'pepperoni', 'sausage', 'meatball', 'bacon']",40.70027,-73.32266,258 Deer Park Ave,Babylon,23.95
Gino's Pizza of Babylon,Pollo Ala Vodka Pizza,New York,"['deep', 'dish']",40.70027,-73.32266,258 Deer Park Ave,Babylon,23.95
Gino's Pizza of Babylon,White Pizza,New York,"['neopolitian', 'pizza', 'sauce', 'sauce', 'specify']",40.70027,-73.32266,258 Deer Park Ave,Babylon,20.5
Strano! Sicilian Kitchen & Bar,Create Your Own Pizza Large 18 Inches,Tennessee,"['start', 'tomato', 'pizza', 'sauce', 'mozzarella', 'cheese']",35.119804,-89.991034,948 S Cooper St,Memphis,14.0
Strano! Sicilian Kitchen & Bar,Create Your Own Pizza Personal 12 Inches,Tennessee,"['start', 'tomato', 'pizza', 'sauce', 'mozzarella', 'cheese']",35.119804,-89.991034,948 S Cooper St,Memphis,10.0
Strano! Sicilian Kitchen & Bar,Portabella Mushroom Pizza,Tennessee,"['tomato', 'pizza', 'sauce', 'mozzarella', 'cheese', 'portabella', 'mushroom', 'pepper', 'baby', 'arugula', 'feta', 'cheese', 'finish', 'sicilian', 'infuse', 'olive', 'oil']",35.119804,-89.991034,948 S Cooper St,Memphis,22.0
Andy's Pizza Subs,Hawaiian Pizza,Michigan,"['hawaiian', 'pizza', 'ham', 'bacon', 'pinapple']",42.138386,-83.24838,22118 West Rd,Trenton,11.4
Andy's Pizza Subs,Veggie Pizza,Michigan,"['veggie', 'pizza', 'mushroom', 'onion', 'pepper', 'olive', 'mild', 'pepper']",42.138386,-83.24838,22118 West Rd,Trenton,11.85
Caffe Il Cipresso,Veal Pizzaiola,Massachusetts,"['veal', 'cutlet', 'bread', 'prosciutto', 'mozzarella', 'pancetta', 'caper', 'onion', 'tomato', 'sauce', 'pasta']",42.66609882,-71.41250475,130 Middlesex Rd,Tyngsboro,23.0
Stone and Paddle,Basil and Tomato Pizza,Connecticut,"['basil', 'leave', 'tomato', 'olive', 'oil', 'garlic', 'parmesan', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,13.0
Stone and Paddle,Bbq Chicken Pizza,Connecticut,"['bbq', 'chicken', 'bacon', 'raw', 'onion', 'olive', 'oil', 'garlic', 'pepper', 'cheddar', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,15.5
Stone and Paddle,Buffalo Chicken Pizza,Connecticut,"['chunk', 'spicy', 'buffalo', 'chicken', 'gorgonzola', 'cheese', 'yellow', 'pepper', 'garlic', 'olive', 'oil']",41.86777253,-72.465549,40 West St,Vernon Rockville,15.5
Stone and Paddle,Chicken Pizza,Connecticut,"['onion', 'garlic', 'mushroom', 'chicken', 'parmesan', 'cheese', 'rosemary']",41.86777253,-72.465549,40 West St,Vernon Rockville,15.0
Stone and Paddle,Classic Pizza,Connecticut,"['olive', 'oil', 'garlic', 'tomato', 'sauce', 'basil', 'pepper', 'parmesan', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,11.0
Stone and Paddle,Grilled Chicken Pizza,Connecticut,"['tomato', 'mozzarella', 'parmesan', 'cheese', 'chicken', 'baby', 'spinach', 'garlic', 'pepper']",41.86777253,-72.465549,40 West St,Vernon Rockville,15.0
Stone and Paddle,Hawaiian Pizza,Connecticut,"['olive', 'oil', 'garlic', 'tomato', 'sauce', 'basil', 'pepper', 'bacon', 'pineapple', 'chunk', 'parmesan', 'mozzarella', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,16.5
Stone and Paddle,Hot Sausage Pizza,Connecticut,"['olive', 'oil', 'garlic', 'tomato', 'sauce', 'basil', 'pepper', 'sausage', 'parmesan', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,15.0
Stone and Paddle,Margherita Pizza,Connecticut,"['mozzarella', 'basil', 'garlic', 'tomato', 'sauce', 'pepper', 'olive', 'oil']",41.86777253,-72.465549,40 West St,Vernon Rockville,13.5
Stone and Paddle,Meatball Pizza,Connecticut,"['pizza', 'handmade', 'meatball']",41.86777253,-72.465549,40 West St,Vernon Rockville,15.5
Stone and Paddle,Mozzarella Pizza,Connecticut,"['olive', 'oil', 'garlic', 'tomato', 'sauce', 'basil', 'pepper', 'parmesan', 'mozzarella', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,12.5
Stone and Paddle,Pesto Pizza,Connecticut,"['basil', 'pesto', 'tomato']",41.86777253,-72.465549,40 West St,Vernon Rockville,13.5
Stone and Paddle,Prosciutto Pizza,Connecticut,"['prosciutto', 'mushroom', 'onion', 'pea', 'pepper', 'garlic', 'olive', 'oil', 'parmesan', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,16.0
Stone and Paddle,Scallop and Bacon Pizza,Connecticut,"['scallops', 'bacon', 'olive', 'oil', 'garlic', 'pepper', 'parmesan', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,18.0
Stone and Paddle,Shrimp and Artichoke Pizza,Connecticut,"['garlic', 'parmesan', 'cheese', 'olive', 'oil', 'shrimp', 'artichoke', 'pepper']",41.86777253,-72.465549,40 West St,Vernon Rockville,19.5
Stone and Paddle,Shrimp and Broccoli Pizza,Connecticut,"['garlic', 'broccoli', 'shrimp', 'pepper', 'olive', 'oil', 'parmesan', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,19.5
Stone and Paddle,Shrimp Scampi Pizza,Connecticut,"['shrimp', 'garlic', 'butter', 'olive', 'oil', 'scallion', 'pepper', 'parmesan', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,19.5
Stone and Paddle,Steak and Cheese Pizza,Connecticut,"['sirloin', 'mushroom', 'onion', 'cheddar', 'mozzarella', 'cheese', 'pepper', 'garlic']",41.86777253,-72.465549,40 West St,Vernon Rockville,16.0
Stone and Paddle,Veggie Pizza,Connecticut,"['saute', 'mushroom', 'onion', 'broccoli', 'garlic', 'parmesan', 'cheese', 'yellow', 'pepper', 'olive', 'oil', 'pepper']",41.86777253,-72.465549,40 West St,Vernon Rockville,15.0
Stone and Paddle,White Pizza (great For Kids),Connecticut,"['parmesan', 'cheese', 'olive', 'oil', 'garlic', 'mozzarella', 'cheese']",41.86777253,-72.465549,40 West St,Vernon Rockville,12.5
Zpizza,Chesters Lavash Pizza,Minnesota,"['lavash', 'brush', 'basil', 'pesto', 'oven', 'roast', 'tomato', 'milk', 'mozzarella', 'basil']",44.02225722,-92.46396167,111 S Broadway,Rochester,10.25
Fiamma Wood Fire Tavern,Fiamma Clams Casino Pizza,New York,"['clams', 'cherrywood', 'smoked', 'bacon', 'onions', 'garlic', 'wine']",41.371136,-73.73884,18 Clark Pl,Mahopac,12.0
Fiamma Wood Fire Tavern,New York Style Pizza,New York,"['plain', 'add']",41.371136,-73.73884,18 Clark Pl,Mahopac,12.95
Casey's General Store,Whole Breakfast Pizza,Nebraska,"['sausage', 'bacon', 'vegetarian']",40.8789,-97.5924,1822 N Lincoln Ave,York,11.99
Applebee's,Veggie Patch Pizza,Florida,"['veggie', 'patch', 'pizzatm']",26.14524231,-80.32359976,12719 W Sunrise Blvd,Fort Lauderdale,6.99
Toyo Japanese Sushi Bar & Hibachi,Sushi Pizza,Mississippi,"['crunchy', 'batter', 'mix', 'w.', 'krab', 'meat', 'roe', 'onion', 'deep', 'fried', 'rice']",34.36438806,-89.56343533,2305 Jackson Ave W,Oxford,7.95
Papa Romeo's Pizza,Bbq Chicken Pizza,Illinois,"['tender', 'premium', 'meat', 'chicken', 'mouth', 'watering', 'bbq', 'sauce', 'cheese']",42.20385,-87.80977,410 Sheridan Rd,Highwood,35.99
Papa Romeo's Pizza,Hawaiian Pizza,Illinois,"['juicy', 'bit', 'pineapple', 'finely', 'ham', 'cheese']",42.20385,-87.80977,410 Sheridan Rd,Highwood,36.99
Papa Romeo's Pizza,Stuffed Cheesy Beef Pizza,Illinois,"['finely', 'beef', 'smother', 'cheese', 'add', 'sweet', 'pepper']",42.20385,-87.80977,410 Sheridan Rd,Highwood,17.99
Papa Romeo's Pizza,Stuffed Hawaiian Pizza,Illinois,"['juicy', 'bit', 'pineapple', 'finely', 'ham', 'cheese']",42.20385,-87.80977,410 Sheridan Rd,Highwood,18.99
Pasta Loft,Pizza Bread,New Hampshire,"['brick', 'oven', 'toss', 'pizza', 'dough', 'fill', 'array', 'cheese', 'herb', 'spice', 'accompany', 'marinara', 'sauce']",42.83517,-71.649864,241 Union Sq,Milford,7.99
Serafina Harlem,Brunch Pizza,New York,"['mozzarella', 'fontina', 'saute', 'spinach', 'egg']",40.810938,-73.958506,1260 Amsterdam Ave,New York,15.95
Serafina Harlem,Brunch Pizza,New York,"['mozzarella', 'fontina', 'saute', 'spinach', 'egg']",40.810938,-73.958506,1260 Amsterdam Ave,New York,15.95
Serafina Harlem,Pizza Al Uovo,New York,"['mozzarella', 'prosciutto', 'di', 'parma', 'tomato', 'egg']",40.810938,-73.958506,1260 Amsterdam Ave,New York,17.95
Serafina Harlem,Pizza Al Uovo,New York,"['mozzarella', 'prosciutto', 'di', 'parma', 'tomato', 'egg']",40.810938,-73.958506,1260 Amsterdam Ave,New York,17.95
Seco,Pizza Bianco,California,"['braise', 'leek', 'burrata', 'cheddar', 'mozzarella', 'garlic', 'basil']",34.1434,-118.1323,140 S Lake Ave,Pasadena,5.0
Seco,Pizza Carne,California,"['prosciutto', 'pepperoni', 'chorizo', 'cappacola', 'onion', 'mozzarella']",34.1434,-118.1323,140 S Lake Ave,Pasadena,5.0
Casey's General Store,Whole Breakfast Pizza,Illinois,"['sausage', 'bacon', 'vegetarian']",40.450559,-89.015599,2017 Fox Creek Rd,Bloomington,11.99
Mezza Westwood,Mediterranean Pizza,New Jersey,"['mushroom', 'hummus', 'goat', 'cheese']",40.9898801,-74.0308917,20 Jefferson Ave,Westwood,10.0
Daddy's Pizza,Fresh Pizza Dough,Florida,"['ready', 'use']",28.24601,-81.27924,902 13th St,Saint Cloud,2.0
Daddy's Pizza,Stuffed Pizza,Florida,"['pepperoni', 'sausage', 'ham', 'salami']",28.24601,-81.27924,902 13th St,Saint Cloud,18.7
Wolfgang Puck Bar & Grill - Summerlin,Margherita Pizza,Nevada,"['mozzarella', 'san', 'marzano', 'tomato', 'basil']",36.126289,-115.326772,10955 Oval Park Dr,Las Vegas,12.0
Wolfgang Puck Bar & Grill - Summerlin,Pepperoni Pizza,Nevada,"['mozzarella', 'onion', 'san', 'marzano', 'tomatoe']",36.126289,-115.326772,10955 Oval Park Dr,Las Vegas,15.0
Wolfgang Puck Bar & Grill - Summerlin,Spicy Fennel Sausage Pizza,Nevada,"['mozzarella', 'broccolini', 'pickle', 'sweet', 'pepper']",36.126289,-115.326772,10955 Oval Park Dr,Las Vegas,14.0
House of Pizza,House Pizza Special,Massachusetts,"['pepperoni', 'ham', 'sausage', 'onion', 'mushroom', 'tomato', 'pepper']",42.702374,-71.130714,133 Main St,North Andover,18.99
Cafe Zucchero,Pizza Formaggi,California,"['kid', 'cheese', 'pizza']",32.7235,-117.1682,1731 India St,San Diego,6.95
Cafe Zucchero,Pizza Pepperoni,California,"['kid', 'pepperoni', 'pizza']",32.7235,-117.1682,1731 India St,San Diego,6.95
Tavola,Puglian Brunch Pizza,New York,"['mozzarella', 'pepper', 'farm', 'egg', 'sharp', 'provolone', 'basil']",40.755384,-73.99444,488 9th Ave,New York,16.0
Tavola,Tuscan Brunch Pizza,New York,"['mozzarella', 'prosciutto', 'farm', 'egg', 'spinach']",40.755384,-73.99444,488 9th Ave,New York,16.0
Tavola,Wild Mushroom Brunch Pizza,New York,"['gruyere', 'bufalo', 'mozzarella', 'farm', 'egg', 'touch', 'tomato']",40.755384,-73.99444,488 9th Ave,New York,16.0
Derby Grille,Margarita Pizza,Colorado,"['mozzarella', 'cheese', 'basil', 'tomato']",40.31293506,-105.0747014,110 Bunyan Ave Berthoud,Berthoud,6.99
Gracie See,Chicken Ranch Pizza,Michigan,"['cheese', 'chicken', 'butter', 'sauce']",42.34257461,-83.19669271,6889 Greenfield Rd,Detroit,7.65
Gracie See,Newest Pizza In Town,Michigan,"['cheese', 'thick', 'crust', 'pepperoni', 'ham', 'sausage', 'mushroom', 'pepper']",42.34257461,-83.19669271,6889 Greenfield Rd,Detroit,9.1
Gracie See,Pizzaburger,Michigan,"['cheese', 'hamburger', 'onion', 'pepper']",42.34257461,-83.19669271,6889 Greenfield Rd,Detroit,7.65
Aj's Pizza,Grandma Sicilian Pizza,New Jersey,"['sicilian', 'crust', 'plum', 'tomato', 'mozzarella', 'cheese', 'garlic', 'oil']",41.00364925,-74.33517983,12 Main St,Butler,18.0
Planet Pizza,Make It A Special Pizza,Texas,[],33.03881453,-96.73252514,3000 Custer Rd,Plano,17.99
Planet Pizza,Pizza,Texas,[],33.03881453,-96.73252514,3000 Custer Rd,Plano,14.99
Mi Amore Pizza & Pasta,French Bread Pizza,California,"['cheese', 'pepperoni']",34.660363,-120.459135,1321 N H St,Lompoc,6.5
Garden Room At Santa Maria Inn,Vineyard Flat Bread Pizza,California,"['melt', 'leek', 'seedless', 'grape', 'marinara', 'sauce', 'goat', 'cheese', 'herb', 'pizza', 'dough']",34.9438,-120.43598,801 S Broadway,Santa Maria,9.0
Garden Room At Santa Maria Inn,Zucchini Flat Bread Pizza,California,"['tomato', 'sauce', 'olive', 'oil', 'basil', 'mozzarella', 'pizza', 'dough']",34.9438,-120.43598,801 S Broadway,Santa Maria,9.0
Jandro's,Fajita Pizza,Texas,"['chicken', 'beef']",32.7836462,-96.80969021,703 Mckinney Ave,Dallas,8.95
Mr Shoes Pizza,New Chicken Wing Pizza,New York,"['famous', 'buffalo', 'wing', 'sauce', 'mozzarella', 'chicken', 'cheddar', 'cheese', 'bleu', 'cheese']",43.18093,-77.63273,107 Driving Park Ave,Rochester,14.99
Trattoria Il Mulino - Nashville,Margherita Pizza,Tennessee,"['mozzarella', 'tomatoe']",36.159201,-86.777574,144 Fifth Ave S,Nashville,17.0
Trattoria Il Mulino - Nashville,New York Strip Pizzaiola,Tennessee,"['onion', 'mushroom', 'garlic', 'tomato', 'oregano', 'maldon', 'sea', 'salt']",36.159201,-86.777574,144 Fifth Ave S,Nashville,26.0
Trattoria Il Mulino - Nashville,Primavera Pizza,Tennessee,"['seasonal', 'vegetable']",36.159201,-86.777574,144 Fifth Ave S,Nashville,18.0
Sicilian Style Pizza Pie,Pizza,California,"['thick', 'crust', 'square', 'pizza', 'cheese', 'pepperoni', 'mushroom', 'soft', 'drink', 'milk']",36.960727,-122.048748,2415 Mission St,Santa Cruz,5.0
Sicilian Style Pizza Pie,Pizza Biancha (no Sauce),California,"['cheese', 'artichoke', 'heart', 'garlic']",36.960727,-122.048748,2415 Mission St,Santa Cruz,10.0
Sicilian Style Pizza Pie,Sicilian Square Party Tray Pizza,California,"['cut', '24']",36.960727,-122.048748,2415 Mission St,Santa Cruz,47.5
Buona Vita Pizzeria,Pizza Margarita,Kentucky,"['version', 'napoleon', 'pizza', 'tomato', 'basil']",39.11235,-84.47472,441 6th Ave,Dayton,12.99
River House Bar & Grill,Bbq Chicken Pizza,Pennsylvania,"['bbq', 'chicken', 'bacon', 'onions', 'sauce', 'cheddar', 'jack', 'cheese']",40.192983,-76.691898,2495 Harrisburg Pike,Middletown,17.0
River House Bar & Grill,Buffalo Chicken Pizza,Pennsylvania,"['grilled', 'chicken', 'sissy', 'sauce', 'bacon', 'cheddar', 'jack', 'shaved', 'celery']",40.192983,-76.691898,2495 Harrisburg Pike,Middletown,17.0
River House Bar & Grill,Pizza For Two,Pennsylvania,"['14', 'cheese']",40.192983,-76.691898,2495 Harrisburg Pike,Middletown,10.5
River House Bar & Grill,Taco Pizza,Pennsylvania,"['seasoned', 'ground', 'beef', 'tomato', 'sauce', 'cheddar', 'jack', 'cheese', 'lettuce', 'tomato', 'taco', 'sauce']",40.192983,-76.691898,2495 Harrisburg Pike,Middletown,17.0
River House Bar & Grill,White Pizza,Pennsylvania,"['14', 'olive', 'oil', 'garlic', 'cheese']",40.192983,-76.691898,2495 Harrisburg Pike,Middletown,10.5
Fred's Rivertown Alehouse,Rivertown Pizza,Washington,"['pepperoni', 'sausage', 'mushroom', 'onion', 'pepper', 'garlic', 'olive', 'mozzarella', 'cheese', 'pizza', 'sauce']",47.91148517,-122.0966225,1114 1st St,Snohomish,15.95
Fred's Rivertown Alehouse,Thai Chicken Pizza,Washington,"['diced', 'chicken', 'breast', 'spicy', 'thai', 'peanut', 'sauce', 'lemongrass', 'cilantro', 'mozzarella', 'cheese', 'peanut']",47.91148517,-122.0966225,1114 1st St,Snohomish,14.95
Fred's Rivertown Alehouse,Vegetarian Pizza,Washington,"['mushroom', 'olive', 'tomato', 'pepper', 'onion', 'mozzarella', 'cheese', 'pizza', 'sauce']",47.91148517,-122.0966225,1114 1st St,Snohomish,13.95
Calandra's Mediterranean Grill,Gluten Free Pizza Calandra,New Jersey,"['gluten', 'free', 'pizza', 'tomato', 'sauce', 'mozzarella', 'cheese']",40.865722,-74.317511,118 Us Highway 46 E,Fairfield,15.95
Calandra's Mediterranean Grill,Pizza Calandra,New Jersey,"['pizza', 'mozzarella', 'tomato', 'sauce', 'basil', 'pesto']",40.865722,-74.317511,118 Us Highway 46 E,Fairfield,14.95
Calandra's Mediterranean Grill,Pizza Con Carne,New Jersey,"['pizza', 'crumbled', 'sausage', 'crumbled', 'meatball']",40.865722,-74.317511,118 Us Highway 46 E,Fairfield,17.95
Calandra's Mediterranean Grill,Pizza Margherita,New Jersey,"['tomato', 'mozzarella', 'basil', 'pesto']",40.865722,-74.317511,118 Us Highway 46 E,Fairfield,14.95
Calandra's Mediterranean Grill,Pizza Parmigiana,New Jersey,"['vodka', 'sauce', 'oregano', 'garlic', 'pepper', 'basil', 'parmesan', 'cheese']",40.865722,-74.317511,118 Us Highway 46 E,Fairfield,15.95
Calandra's Mediterranean Grill,Pizza Pugliese,New Jersey,"['marinated', 'tomatoes', 'shredded', 'mozzarella', 'onions', 'olives', 'pecorino', 'cheese']",40.865722,-74.317511,118 Us Highway 46 E,Fairfield,13.95
Lunch Box,Pizza,South Carolina,"['cheese', 'olive', 'melt', 'sauce']",34.93767,-82.29812,355 Saint Mark Rd,Taylors,6.5
Pizza Inn,Fajita Pizza,Mississippi,"['chicken', 'steak', 'mexican', 'spice', 'pepper', 'onion', 'olive', 'cilantro', 'cheese']",31.32153,-89.37178,5040 Hardy St,Hattiesburg,27.55
Pizza Inn,Lone Star Bbq Pizza,Mississippi,"['chicken', 'steak', 'bbq', 'sauce', 'country', 'bacon', 'pineapple', 'garlic', 'cheese']",31.32153,-89.37178,5040 Hardy St,Hattiesburg,27.55
Pizza Inn,Sicilian Pizza,Mississippi,"['garlic', 'sauce', 'cheese', 'mozzarella', 'cheddar', 'spinach', 'onion', 'mushroom', 'olive', 'garlic', 'bacon', 'sausage', 'cook', 'tomato', 'parmesan', 'olive', 'oil']",31.32153,-89.37178,5040 Hardy St,Hattiesburg,27.55
Pizza Inn,Ultimate Meat Pizza,Mississippi,"['perfect', 'blending', 'pepperoni', 'linguica', 'steak', 'bacon', 'sausage', 'cheese']",31.32153,-89.37178,5040 Hardy St,Hattiesburg,27.55
Gia Nina's Pizza,Margherita Pizza,New Jersey,"['mozzarella', 'tomato', 'basil', 'olive', 'oil']",39.830406,-75.14718,312 S Evergreen Ave,West Deptford,15.25
Dobro's,Greek Pizza,Florida,"['ham', 'pepper', 'feta', 'cheese', 'mixed', 'olive', 'onion']",29.02760214,-81.31568232,658 W New York Ave Deland,Deland,7.49
Dobro's,Veggie Pizza,Florida,"['tomato', 'olive', 'spinach', 'onion', 'mushroom', 'pepper']",29.02760214,-81.31568232,658 W New York Ave Deland,Deland,7.49
Stephi's In Southie,Margherita Pizza,Massachusetts,"['tomato', 'sauce', 'mozzarella', 'garlic', 'tomato', 'parmesan', 'cheese', 'basil']",42.337376,-71.057016,130 Dorchester Ave,Boston,10.0
Marco's Pizza,Cheese Pizza,Vermont,"['toss', 'pizza']",44.466965,-73.171585,1301 Williston Rd,South Burlington,7.0
Marco's Pizza,One Item Pizza,Vermont,"['toss', 'pizza']",44.466965,-73.171585,1301 Williston Rd,South Burlington,8.0
Marco's Pizza,Stuffed Pizza,Vermont,"['toss', 'pizza', 'stuff']",44.466965,-73.171585,1301 Williston Rd,South Burlington,11.5
Marco's Pizza,Three Item Pizza,Vermont,"['toss', 'pizza']",44.466965,-73.171585,1301 Williston Rd,South Burlington,10.5
Marco's Pizza,Two Item Pizza,Vermont,"['toss', 'pizza']",44.466965,-73.171585,1301 Williston Rd,South Burlington,9.0
Sicilia's Pizzeria,B.b.q. Madness Stuffed Pizza,West Virginia,"['onion', 'b.b.q', 'chicken', 'mozzarella', 'cheese', 'bacon', 'b.b.q', 'sauce']",38.36666,-81.666595,1605 Kanawha Blvd W,Charleston,8.49
